timestep,age,mean,std,mode,2.5%,25%,50%,75%,97.5%
55417,2770.905,6.27357133,0.771912477,6.067539023,4.878323035,5.750475993,6.217221105,6.747953323,7.904454311
55418,2770.955,6.274039685,0.773215701,6.066274438,4.87787981,5.749830555,6.218119116,6.750219438,7.907768691
55419,2771.005,6.274510717,0.77451997,6.064682771,4.877061835,5.748950223,6.219005499,6.752077889,7.91154454
55420,2771.055,6.274979359,0.775821655,6.062884081,4.877819283,5.749559038,6.220003572,6.753239889,7.913021592
55421,2771.105,6.275446029,0.77711973,6.060998497,4.876214553,5.748795356,6.219771323,6.75392812,7.915961053
55422,2771.155,6.275914117,0.778415741,6.059065158,4.874091631,5.748849484,6.220443701,6.754812903,7.919074341
55423,2771.205,6.276381869,0.779706934,6.05716048,4.871713348,5.749017999,6.221378442,6.755369491,7.922470429
55424,2771.255,6.276847032,0.780983484,6.055206249,4.871095857,5.749576355,6.221368934,6.756860131,7.927508023
55425,2771.305,6.277314412,0.782263705,6.05320487,4.869088819,5.749681556,6.221908982,6.757425583,7.933420583
55426,2771.355,6.277786157,0.78354668,6.051260754,4.867696462,5.749563713,6.222697921,6.758803153,7.93826163
55427,2771.405,6.278260302,0.784830519,6.049346777,4.867363422,5.749504776,6.222943458,6.761100673,7.941555845
55428,2771.455,6.278678172,0.786131485,6.047588782,4.862881695,5.748693247,6.223619575,6.762082815,7.947587932
55429,2771.505,6.279160196,0.787416107,6.045893461,4.858392895,5.748259742,6.223895919,6.764236182,7.951860837
55430,2771.555,6.279738395,0.788684678,6.044303803,4.856432428,5.74893103,6.223522891,6.765240416,7.956508391
55431,2771.605,6.280222831,0.789966517,6.042856321,4.852053068,5.74864826,6.222402224,6.766143577,7.960029509
55432,2771.655,6.280530235,0.791085384,6.04152588,4.852234469,5.74828774,6.223425266,6.76663191,7.962930005
55433,2771.705,6.281015749,0.792355875,6.040382697,4.8514156,5.747886931,6.223352899,6.768156501,7.965857363
55434,2771.755,6.281506337,0.79362509,6.039466364,4.851083578,5.747423541,6.223634093,6.770176728,7.968216136
55435,2771.805,6.282001581,0.794894342,6.038688039,4.85062385,5.747396777,6.223711159,6.771624985,7.970468745
55436,2771.855,6.282500279,0.796163838,6.038036983,4.85083638,5.747517161,6.223761381,6.773539832,7.972408522
55437,2771.905,6.283005347,0.797432351,6.037556319,4.849527297,5.747208176,6.225112764,6.775068562,7.973692243
55438,2771.955,6.283510328,0.798693307,6.037220857,4.847009296,5.746536748,6.225592354,6.775919712,7.977661888
55439,2772.005,6.284016503,0.79994964,6.037011197,4.845278512,5.745270142,6.226420397,6.777491856,7.984977799
55440,2772.055,6.284528582,0.801201112,6.036923772,4.842236253,5.74490989,6.227139013,6.778425338,7.992460869
55441,2772.105,6.285044804,0.802446787,6.037074332,4.84095915,5.745437345,6.227253108,6.778475864,7.996193527
55442,2772.155,6.285564569,0.803726762,6.036697157,4.837174818,5.745801655,6.227518884,6.779489433,7.999454059
55443,2772.205,6.286085774,0.804967198,6.037429688,4.83409358,5.74597902,6.228252117,6.781514732,8.003681316
55444,2772.255,6.286615568,0.806200512,6.038531214,4.831461797,5.745039485,6.228210145,6.782816292,8.009604844
55445,2772.305,6.287099647,0.807454118,6.039886014,4.827388184,5.743967745,6.228522893,6.783671262,8.014197634
55446,2772.355,6.287635732,0.808684187,6.041438609,4.824840476,5.74294242,6.229279266,6.784088742,8.019859965
55447,2772.405,6.288174906,0.80991765,6.043329832,4.820685994,5.743471497,6.230083825,6.784551488,8.02254387
55448,2772.455,6.288714533,0.811148548,6.045270284,4.819333202,5.743634961,6.230408669,6.784878437,8.022538063
55449,2772.505,6.289251738,0.81237524,6.047212253,4.819759139,5.743808363,6.231018152,6.78454187,8.022427682
55450,2772.555,6.289792727,0.813638721,6.048173283,4.820953199,5.744454547,6.231240357,6.786152967,8.026119353
55451,2772.605,6.29032723,0.814900478,6.049901903,4.81984677,5.743945876,6.231651649,6.788497574,8.026776092
55452,2772.655,6.290869729,0.816118016,6.052204211,4.8183712,5.744305526,6.231480357,6.789104034,8.027202711
55453,2772.705,6.291480892,0.817343594,6.05457774,4.815470921,5.743641356,6.233079455,6.789540897,8.029374435
55454,2772.755,6.292024303,0.818550112,6.056979891,4.815658007,5.743228055,6.232786108,6.789704062,8.032701136
55455,2772.805,6.29252212,0.819776582,6.059533486,4.815044818,5.743510806,6.233375777,6.792839831,8.033909716
55456,2772.855,6.292904371,0.820973464,6.062125264,4.813204479,5.742076894,6.233049635,6.793872069,8.036195372
55457,2772.905,6.293435073,0.822209684,6.064621677,4.810286658,5.742553223,6.233274364,6.794365977,8.043111983
55458,2772.955,6.293997181,0.823405104,6.067156168,4.806464549,5.741441957,6.233688887,6.79487282,8.046217527
55459,2773.005,6.294564339,0.824599001,6.06944979,4.803413635,5.741829416,6.234661364,6.796575872,8.049162011
55460,2773.055,6.295132823,0.825790308,6.071623628,4.802358634,5.743034695,6.234133882,6.797747172,8.052594007
55461,2773.105,6.295705938,0.826982348,6.07370678,4.802282206,5.742780853,6.235894232,6.79972843,8.05420597
55462,2773.155,6.296281812,0.828170456,6.075738748,4.801374627,5.742739523,6.235696231,6.801202795,8.055116397
55463,2773.205,6.296858351,0.829352912,6.077676113,4.79953821,5.743296527,6.235665967,6.802161593,8.057692371
55464,2773.255,6.297434789,0.830577013,6.078465886,4.799160235,5.742378479,6.234888357,6.803251376,8.062761731
55465,2773.305,6.29802284,0.831762732,6.079824645,4.798986857,5.741895058,6.236165481,6.80444369,8.069700565
55466,2773.355,6.2986131,0.832949418,6.081221839,4.799152496,5.74189347,6.235287101,6.806039471,8.073520535
55467,2773.405,6.299202876,0.834130438,6.08268189,4.800364177,5.740942434,6.237130461,6.807322369,8.074761626
55468,2773.455,6.299812267,0.835343336,6.083202435,4.79901884,5.740049876,6.237528265,6.808844032,8.076657952
55469,2773.505,6.300374807,0.836580404,6.083885738,4.797119131,5.740746195,6.238494469,6.810378368,8.079982219
55470,2773.555,6.300970535,0.837748334,6.084872292,4.796365563,5.739658926,6.238338248,6.812423811,8.085969229
55471,2773.605,6.30157093,0.838911847,6.085822712,4.797776068,5.739487085,6.238726741,6.812772882,8.087310121
55472,2773.655,6.302171887,0.84007513,6.086573397,4.797595758,5.739736148,6.23950224,6.81392269,8.090011292
55473,2773.705,6.302775215,0.841230472,6.087348618,4.797650459,5.740385422,6.23990327,6.814539896,8.090551482
55474,2773.755,6.303381883,0.842383101,6.088061422,4.795223123,5.740306862,6.240340279,6.814522908,8.09457767
55475,2773.805,6.30398821,0.843534873,6.088856991,4.793579757,5.739200947,6.240075481,6.8155276,8.093030614
55476,2773.855,6.304598263,0.844682166,6.089720787,4.789880681,5.740124474,6.240071487,6.815469013,8.095996333
55477,2773.905,6.305299761,0.845826995,6.090579056,4.788555419,5.740120083,6.240713653,6.815839568,8.10059694
55478,2773.955,6.305923105,0.846976291,6.091122669,4.78438026,5.74079807,6.242110902,6.815722874,8.104505572
55479,2774.005,6.306548236,0.848127919,6.0916109,4.781336983,5.741670966,6.243362387,6.81749378,8.108221676
55480,2774.055,6.3071725,0.849276534,6.092077548,4.779555833,5.743693374,6.244313082,6.817659385,8.112916613
55481,2774.105,6.307797803,0.850424279,6.092697462,4.779824964,5.744722832,6.245105898,6.81781063,8.118910812
55482,2774.155,6.308423658,0.851574234,6.093441823,4.779574685,5.744526823,6.245299265,6.819921064,8.124428121
55483,2774.205,6.309050007,0.852727091,6.094075989,4.779630932,5.744346947,6.245883965,6.821907656,8.127653203
55484,2774.255,6.309674027,0.853882251,6.09471668,4.775910847,5.742978034,6.247090326,6.824449925,8.131624029
55485,2774.305,6.310300128,0.855043282,6.09533318,4.772182732,5.742993621,6.247251714,6.826371619,8.13296969
55486,2774.355,6.310927975,0.856205959,6.096053168,4.770755582,5.742917307,6.246836373,6.827308541,8.133699565
55487,2774.405,6.311561363,0.857371622,6.096839067,4.770990146,5.742121127,6.246998832,6.828867775,8.134559308
55488,2774.455,6.312192111,0.85853917,6.097833504,4.769847891,5.742235986,6.246893387,6.829973976,8.136193145
55489,2774.505,6.312819486,0.859704953,6.098957245,4.769592314,5.741960118,6.247398536,6.831372462,8.142418672
55490,2774.555,6.313524795,0.860884432,6.099936411,4.766347791,5.741503671,6.247293629,6.832751017,8.144336602
55491,2774.605,6.314163702,0.862101102,6.099025829,4.761150906,5.741525975,6.248126982,6.834562851,8.148088039
55492,2774.655,6.314877375,0.863274934,6.099940609,4.76319395,5.741762954,6.247910905,6.836005594,8.15345268
55493,2774.705,6.315507883,0.86443755,6.100860209,4.762000681,5.741383298,6.247506644,6.837566195,8.154502543
55494,2774.755,6.31613648,0.865584562,6.101729068,4.759000753,5.741985152,6.248576989,6.839973041,8.156121805
55495,2774.805,6.316764401,0.866727229,6.102738889,4.758376086,5.741591925,6.249405598,6.840321939,8.158580378
55496,2774.855,6.317385768,0.867861919,6.103978157,4.756828711,5.741770699,6.249827233,6.842203016,8.162169279
55497,2774.905,6.318003421,0.868994962,6.105330692,4.752791068,5.740324788,6.250649474,6.843690274,8.167637559
55498,2774.955,6.318623907,0.870126974,6.106612156,4.750365274,5.740603996,6.251557816,6.8448885,8.172257852
55499,2775.005,6.319243863,0.871261605,6.107907871,4.747550292,5.740346288,6.252666573,6.846801954,8.173891586
55500,2775.055,6.319865099,0.872399354,6.10927265,4.745683531,5.74064435,6.253085068,6.84807443,8.178895588
55501,2775.105,6.320487607,0.873538718,6.11062586,4.744558446,5.740754069,6.253882628,6.849133926,8.183303012
55502,2775.155,6.321108073,0.874676929,6.111866491,4.741649108,5.741609894,6.254221312,6.850560224,8.187683898
55503,2775.205,6.321728865,0.875814893,6.113042533,4.737620571,5.740968606,6.253431368,6.851179828,8.190233159
55504,2775.255,6.322466741,0.87691886,6.114089736,4.737202887,5.74117126,6.254009486,6.851703263,8.191879098
55505,2775.305,6.323085287,0.878050941,6.115103155,4.734630534,5.740740775,6.254272178,6.853810202,8.193084815
55506,2775.355,6.32365631,0.879214042,6.11598437,4.732560753,5.741066123,6.254680333,6.855021884,8.193467584
55507,2775.405,6.324274169,0.880347673,6.11664157,4.732137152,5.740943398,6.25473855,6.856641736,8.197447395
55508,2775.455,6.324889861,0.88148309,6.117194844,4.731649243,5.740172586,6.254833,6.8572346,8.201038199
55509,2775.505,6.325548773,0.88264958,6.119293101,4.729499865,5.739233146,6.255335384,6.857189978,8.201885427
55510,2775.555,6.32616442,0.883781128,6.119539621,4.728959061,5.738858631,6.256060615,6.857761291,8.204620386
55511,2775.605,6.326778564,0.884915975,6.119565029,4.730189817,5.738934747,6.256595941,6.858893684,8.209170997
55512,2775.655,6.327389752,0.886048455,6.119418744,4.730387864,5.737882616,6.256579487,6.85908461,8.215462962
55513,2775.705,6.327999283,0.887182668,6.119112791,4.730058336,5.737838744,6.257573957,6.860270021,8.222330175
55514,2775.755,6.328605424,0.888315178,6.118558103,4.730686824,5.738372181,6.259432632,6.860823091,8.229555897
55515,2775.805,6.329209528,0.889449155,6.117819219,4.731315313,5.738150108,6.260252082,6.862674651,8.234562767
55516,2775.855,6.329813217,0.890587382,6.117003051,4.731943801,5.73654449,6.261718386,6.863700084,8.238578294
55517,2775.905,6.330421555,0.891728143,6.116123159,4.732512884,5.737001213,6.262208634,6.864355309,8.243376173
55518,2775.955,6.331029727,0.892873492,6.115235271,4.731745661,5.737440716,6.262731568,6.86499825,8.243978525
55519,2776.005,6.331636718,0.894017834,6.11437146,4.732910855,5.73559993,6.26388434,6.8655778,8.248476243
55520,2776.055,6.332244305,0.895165248,6.11364098,4.730671193,5.734091633,6.263896219,6.867537218,8.250521601
55521,2776.105,6.332899889,0.896347152,6.114206489,4.72707988,5.734643583,6.263686546,6.868452528,8.252728824
55522,2776.155,6.333510455,0.897503061,6.113535548,4.725714646,5.733841613,6.264365493,6.869349789,8.255530024
55523,2776.205,6.33414076,0.89870543,6.112746489,4.725862129,5.733980007,6.264859651,6.87053493,8.256668634
55524,2776.255,6.334750197,0.89987026,6.112244514,4.725979617,5.734401416,6.265428299,6.87061888,8.258524037
55525,2776.305,6.335446425,0.901039736,6.111677008,4.724746769,5.733973693,6.265881926,6.871607879,8.257875352
55526,2776.355,6.336056831,0.902209335,6.111113752,4.724957125,5.733280092,6.265801099,6.872455678,8.25677638
55527,2776.405,6.336489566,0.903253841,6.110612628,4.72517674,5.73235885,6.266619054,6.873284126,8.260068144
55528,2776.455,6.337096594,0.904427213,6.110214638,4.723908834,5.731706181,6.265718753,6.87487689,8.26512725
55529,2776.505,6.337743109,0.90564174,6.111076128,4.722034708,5.732090048,6.266674742,6.875482072,8.272067418
55530,2776.555,6.338349604,0.906826071,6.110648365,4.72005115,5.731854165,6.267684791,6.876504252,8.275430138
55531,2776.605,6.338956623,0.908013396,6.110234683,4.718091759,5.732093368,6.268316791,6.87767314,8.276523905
55532,2776.655,6.339564277,0.909203441,6.109821631,4.717934803,5.731363545,6.268157821,6.878635627,8.27834298
55533,2776.705,6.340172885,0.910397141,6.109424883,4.71886607,5.731304764,6.268961687,6.880390875,8.280901045
55534,2776.755,6.340782213,0.911595023,6.109030941,4.717348596,5.731072016,6.269391005,6.881471818,8.28371776
55535,2776.805,6.341385592,0.912844632,6.108225289,4.717917521,5.730787554,6.269701753,6.884518296,8.286109706
55536,2776.855,6.341996284,0.914055822,6.107849699,4.717060995,5.730155202,6.269739132,6.885675981,8.289473039
55537,2776.905,6.342608812,0.915271452,6.107548561,4.716856782,5.73046683,6.269776512,6.886080916,8.293416175
55538,2776.955,6.343220066,0.916490541,6.107307707,4.716341301,5.730028955,6.27165103,6.887589641,8.297088787
55539,2777.005,6.344018211,0.917569963,6.107112321,4.715833453,5.729141141,6.271834841,6.888574925,8.303388111
55540,2777.055,6.344629821,0.918799553,6.106985651,4.715361742,5.729444947,6.272218631,6.890619182,8.305080201
55541,2777.105,6.345241728,0.920032157,6.107001872,4.714673993,5.72938862,6.272438588,6.890723172,8.307018112
55542,2777.155,6.345852958,0.921270963,6.107085422,4.712543927,5.728619437,6.274563702,6.891174524,8.312342162
55543,2777.205,6.346465069,0.922516838,6.107218796,4.709700279,5.7289305,6.274941079,6.893461202,8.317783919
55544,2777.255,6.347079408,0.923769587,6.107396907,4.706213533,5.728683356,6.27449436,6.893932602,8.321582262
55545,2777.305,6.347694234,0.92502858,6.107664397,4.704144633,5.729396349,6.273770622,6.896831293,8.326465688
55546,2777.355,6.348310407,0.926292886,6.107988982,4.704324631,5.728189069,6.272986821,6.898935831,8.331337746
55547,2777.405,6.34892731,0.927563594,6.108350562,4.702651853,5.727891658,6.273554181,6.899825218,8.33810065
55548,2777.455,6.349542985,0.928841819,6.108793383,4.702911227,5.727694783,6.274420227,6.902002884,8.34468206
55549,2777.505,6.350158278,0.930126418,6.109326281,4.702989904,5.727151188,6.274421455,6.903307121,8.347716564
55550,2777.555,6.350773454,0.931417483,6.109939671,4.699516589,5.726720636,6.274589269,6.903651325,8.35082598
55551,2777.605,6.351389436,0.93271434,6.1106568,4.698521035,5.725975446,6.274937887,6.905268255,8.355698039
55552,2777.655,6.352005944,0.934014403,6.111399579,4.698153224,5.726065569,6.275130758,6.905633305,8.358306459
55553,2777.705,6.352623062,0.935315237,6.112179328,4.697749727,5.726208473,6.276152346,6.906622858,8.358327354
55554,2777.755,6.353239315,0.936621675,6.112979764,4.697298662,5.726442574,6.27727808,6.90663758,8.359008511
55555,2777.805,6.353855585,0.937932227,6.113812237,4.693179902,5.726087217,6.276394265,6.90664993,8.364777636
55556,2777.855,6.354471427,0.939250835,6.114679924,4.690825182,5.725717635,6.276363285,6.907076388,8.366356685
55557,2777.905,6.355088937,0.940576065,6.115531495,4.690281623,5.725247127,6.276609313,6.907597964,8.367172744
55558,2777.955,6.355707791,0.941906249,6.116373221,4.68824058,5.724397546,6.277519611,6.90936007,8.37363759
55559,2778.005,6.356327546,0.943241274,6.117218705,4.685621477,5.723898151,6.277845294,6.911152093,8.380302472
55560,2778.055,6.356947537,0.944583529,6.118046921,4.683658692,5.723312164,6.278479108,6.912042679,8.382442172
55561,2778.105,6.357568164,0.94593174,6.11886106,4.682891633,5.722562247,6.27779622,6.912441372,8.385807765
55562,2778.155,6.358189852,0.947287758,6.119654116,4.682978372,5.721842951,6.278020169,6.915250508,8.391048469
55563,2778.205,6.358812025,0.948652606,6.120433413,4.681166145,5.721403561,6.278400836,6.91601355,8.394011309
55564,2778.255,6.359433497,0.950021709,6.121189572,4.680865362,5.721366847,6.27899143,6.916906236,8.396933401
55565,2778.305,6.360053535,0.951388327,6.121908733,4.679471175,5.722343675,6.278646045,6.918460677,8.401065078
55566,2778.355,6.360674216,0.952761563,6.122609376,4.677476806,5.721340446,6.279725487,6.918865163,8.405268899
55567,2778.405,6.361294825,0.954141736,6.123272734,4.676670778,5.722619544,6.280739185,6.919247415,8.409585397
55568,2778.455,6.361915837,0.955528898,6.123920251,4.674657661,5.722325083,6.281073855,6.921672991,8.414878996
55569,2778.505,6.362539114,0.956922285,6.124572635,4.670987498,5.721563825,6.281891529,6.923826294,8.421832137
55570,2778.555,6.363163441,0.958318202,6.12521999,4.667305956,5.721483615,6.282182848,6.926687203,8.423315606
55571,2778.605,6.363787586,0.959719571,6.125824577,4.664754482,5.721489179,6.281806087,6.928364011,8.428203873
55572,2778.655,6.364411261,0.961126372,6.126397359,4.663063122,5.721264874,6.282389039,6.930607974,8.432945686
55573,2778.705,6.365036286,0.962541114,6.126906898,4.664110236,5.721177847,6.282914347,6.932462318,8.435534722
55574,2778.755,6.365661468,0.963963007,6.127373043,4.663668187,5.720668244,6.283550853,6.933790477,8.435871941
55575,2778.805,6.366286719,0.965391017,6.127796905,4.663777794,5.720837559,6.283909075,6.934388707,8.439787508
55576,2778.855,6.366911352,0.96682479,6.128183035,4.662437899,5.720647052,6.284049304,6.935952628,8.446909193
